Time,Flux,Flux_err
2459085.238476046,6292.5044,11.883216
2459085.23986491,6268.1187,11.86872
2459085.241253774,6282.2593,11.885694
2459085.2426426387,6295.3086,11.888278
2459085.2440315024,6271.758,11.877403
2459085.2454203665,6288.4194,11.891142
2459085.2468092307,6273.4243,11.874389
2459085.248198095,6297.4326,11.883179
2459085.249586959,6253.0923,11.865491
2459085.250975823,6283.6074,11.880222
2459085.252364687,6278.627,11.882283
2459085.2537535517,6300.015,11.887816
2459085.2551424154,6319.5005,11.889075
2459085.2565312795,6275.935,11.872029
2459085.257920144,6292.3164,11.884836
2459085.259309008,6308.1816,11.895655
2459085.260697872,6295.483,11.886759
2459085.262086736,6271.1265,11.870118
2459085.2634756,6309.136,11.886782
2459085.264864464,6276.762,11.870478
2459085.266253328,6280.596,11.874591
2459085.267642192,6272.586,11.870298
2459085.269031056,6289.0034,11.874408
2459085.2704199203,6268.1416,11.8710785
2459085.2718087845,6272.0137,11.869264
2459085.2731976486,6298.3257,11.882437
2459085.2745865127,6267.958,11.872038
2459085.275975377,6290.024,11.87676
2459085.277364241,6285.6226,11.87189
2459085.278753105,6283.7153,11.872671
2459085.2801419687,6272.8945,11.872975
2459085.281530833,6264.2812,11.861902
2459085.282919697,6287.2095,11.869359
2459085.2843085616,6301.544,11.876351
2459085.285697425,6286.062,11.875983
2459085.2870862894,6291.596,11.874501
2459085.288475153,6297.91,11.875933
2459085.2898640176,6287.7256,11.876066
2459085.2912528818,6277.1885,11.868975
2459085.292641746,6281.5264,11.873657
2459085.29403061,6308.0215,11.875522
2459085.2954194737,6289.9165,11.871434
2459085.296808338,6286.197,11.867774
2459085.298197202,6294.8994,11.868407
2459085.299586066,6291.649,11.868941
2459085.30097493,6283.715,11.861693
2459085.3023637943,6279.487,11.859169
2459085.3037526584,6262.303,11.859564
2459085.3051415225,6280.4346,11.869919
2459085.3065303867,6283.9424,11.863712
2459085.307919251,6273.8867,11.860417
2459085.309308115,6293.844,11.86229
2459085.3106969786,6302.149,11.862701
2459085.3120858427,6268.5957,11.845646
2459085.313474707,6252.7407,11.846201
2459085.314863571,6286.7188,11.866857
2459085.316252435,6291.154,11.85632
2459085.317641299,6252.8936,11.840924
2459085.319030164,6271.815,11.851643
2459085.320419027,6280.0156,11.849254
2459085.321807891,6281.0527,11.858013
2459085.3231967557,6286.543,11.845603
2459085.3245856194,6282.4785,11.850114
2459085.3259744835,6271.7466,11.853854
2459085.327363348,6273.782,11.838127
2459085.328752212,6277.604,11.840634
2459085.330141076,6287.0054,11.843075
2459085.3315299395,6304.364,11.84545
2459085.332918804,6296.06,11.851223
2459085.334307668,6270.1963,11.832543
2459085.335696532,6283.0537,11.839256
2459085.337085396,6296.5684,11.843242
2459085.33847426,6278.296,11.834497
2459085.3398631243,6288.389,11.840706
2459085.341251988,6284.278,11.838546
2459085.342640852,6290.7744,11.835048
2459085.344029716,6285.786,11.836082
2459085.3454185803,6284.5137,11.828646
2459085.3468074445,6279.988,11.828824
2459085.3481963086,6291.2,11.840179
2459085.3495851723,6288.5693,11.836465
2459085.3509740364,6282.6836,11.82972
2459085.3523629005,6274.7744,11.823315
2459085.3537517646,6291.7056,11.826391
2459085.3551406288,6301.9727,11.835995
2459085.3565294924,6281.3784,11.827469
2459085.3579183565,6277.366,11.824347
2459085.3593072207,6274.9785,11.820032
2459085.360696085,6304.771,11.825536
2459085.362084949,6307.6074,11.828409
2459085.363473813,6257.926,11.806796
2459085.364862677,6293.524,11.824263
2459085.3662515413,6284.3804,11.824685
2459085.367640405,6300.5303,11.817069
2459085.369029269,6276.185,11.814203
2459085.370418133,6265.6055,11.810751
2459085.371806997,6279.4624,11.821529
2459085.373195861,6276.987,11.8013525
2459085.374584725,6300.7285,11.824177
